a,100771
e,74923
i,55600
s,45005
o,40569
n,37759
l,36479
k,30087
r,28647
d,27841
h,27014
t,24293
m,21409
u,20687
p,14022
v,13364
g,8630
c,6964
b,5707
z,5115
D,3316
O,2903
A,2298
K,2196
x,2159
w,2132
j,1888
S,1602
J,1513
f,1274
N,1083
P,944
M,834
T,720
Z,532
E,490
L,483
W,415
C,390
I,371
G,303
V,295
B,290
R,172
y,165
F,138
H,84
U,58
X,16
q,7
ä,5
à,1
å,1
Q,1
Y,1
