e,51134
a,37013
y,33853
h,32104
n,27899
r,27224
s,26785
o,23961
i,19827
d,14282
g,14188
l,13942
t,12087
c,8030
m,7488
u,6318
v,5333
j,3145
b,3107
A,2672
f,1955
k,1866
p,1464
w,1338
Y,929
C,763
E,736
S,681
M,541
H,479
T,455
J,451
D,450
N,445
P,291
V,257
G,201
q,196
B,162
I,131
L,93
Q,77
R,76
z,74
O,68
Z,39
K,39
F,35
U,8
x,6
W,4
